401,"841/12","XC90 D5 AWD",2400,"YV1CT3056D1659309","2SJ 4103",858917695,"XC90","692/2008A",,"TMAVĚ MODRÁ METALÍZA",9/27/2012,,8/1/2013,"Comp.Car","FRANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
402,"821/12","XC70 D5 AWD",2400,"YV1BZ8256D1152973","2SJ 4102",858917706,"XC70","692/2008A",,"HNĚDÁ METALÍZA",9/27/2012,,8/1/2013,"Comp.Car","LENKA BIRBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"765/12","V40 D4",1984,"YV1MV5550D2008991","2SJ 4088",858917710,"V40","692/2008A",,"ČERVENÁ ZÁKLADNÍ",10/2/2012,,11/1/2013,"DO Demo","Demo - Robert Daehne",,,,,,,,,,,,,,,,,,,,,,,,,,,
404,"913/12","V60 D4 AWD",1984,"YV1FW8756D1110535","2SJ 4272",858917780,"V60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",10/8/2012,,12/30/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"938/12","XC60 D4 AWD",2400,"YV1DZ8756D2406367","2SJ 4552",858917732,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",10/23/2012,,9/1/2013,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
406,"1052/12","S80 D5 AWD",2400,"YV1AR8256D1168897","2SJ 4553",858917743,"S80","692/2008A",,"BRONZOVÁ METALÍZA",10/23/2012,,6/1/2013,"DO Demo","KLÁRA",,,,,,,,,,,,,,,,,,,,,,,,,,,
407,"916/12","XC60 D4 AWD",2400,"YV1DZ8756D2405399","2SJ 4585",858917721,"XC60","692/2008A",,"SVĚTLE MODRÁ - REBEL BLUE",10/23/2012,,,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
408,"858/12","V40 D3",1984,"YV1MV5150D2017888","2SJ 5054",858917754,"V40","692/2008A",,"SVĚTLE MODRÁ METALÍZA",10/30/2012,,,"Staff Lease","Petr Sýč",,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"1022/12","XC70 D4 AWD",2400,"YV1BZ8756D1157505","2SJ 5228",858917765,"XC70 NEW","692/2008A",,"TMAVĚ MODRÁ METALÍZA",11/7/2012,,9/1/2013,"Comp.Car","FRANK'S WIFE",,,,,,,,,,,,,,,,,,,,,,,,,,,
410,"1001/12 ","XC70 D5 AWD",2400,"YV1BZ8256D1157953","2SJ 5227",858917824,"XC70 D5 AWD","692/2008A",,"ČERVENÁ METALÍZA",11/7/2012,,9/1/2013,"Comp.Car","STA TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"896/12","V40 D3",1998,"YV1MV5151D2010073","2SJ 5488",858917813,"V40","692/2008A",,"SVĚTLE MODRÁ METALÍZA",11/8/2012,,,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"998/12","XC60 D5 AWD",2400,"YV1DZ8256D2415118","2SJ 5538"," ","XC60","692/2008A",,"ŠEDÁ METALÍZA",11/15/2012,,11/1/2013,"Comp.Car","KLÁRA SKÁLOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"999/12","XC70 D4 AWD",2400,"YV1BZ8756D1158030","2SJ 5727",858917850,"XC70 ","692/2008A",,"ČERVENÁ METALÍZA",11/15/2012,,6/1/2013,"STA","STA BERÁNEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"1002/12","XC60 D4 AWD",2400,"YV1DZ8756D2415045","2SJ 5539",858917835,"XC60","692/2008A",,"ČERNÁ METALÍZA",11/15/2012,,6/1/2013,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
415,"1051/12","XC60 D4 AWD",2400,"YV1DZ8756D2414905","2SJ 5543",858917846,"XC60","692/2008A",,"ČERNÁ ZÁKLADNÍ",11/15/2012,,8/1/2013,"STA","STA NASEREDDINNE",,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"1024/12","XC60 D4 AWD",2400,"YV1DZ87A4D2413855","2SJ 5523",858917883,"XC60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",11/15/2012,,8/1/2013,"STA","STA  ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"1003/12","V60 D4 AWD",1984,"YV1FW8756D1117355","2SJ 6107",858917894,"V60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",11/22/2012,,3/31/2014,"Comp.Car","PETRA DOLEŽALOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"914/12","S60 D5 AWD",2400,"YV1FS8256D2192500","2SJ 6108",858917905,"S60","692/2008A",,"ŠEDÁ METALÍZA",11/22/2012,,3/31/2014,"STA","STA PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
419,"1202/12","XC60 D4 AWD",2400,"YV1FS8256D2192500","2SM 1614",858917920,"XC60","692/2008A",,"SVĚTLE MODRÁ METALÍZA",12/4/2012,,8/1/2013,"Comp.Car","CTIBOR SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"1000/12","XC90 D5 AWD",2400,"YV1CT3056D1662876","2SM 1615",727095670,"XC90","692/2008A",,"STŘÍBRNÁ METALÍZA",12/4/2012,,8/1/2013,"Comp.Car","TOMÁŠ MARUNIAK",,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"1120/12","XC70 D5 AWD",2400,"YV1BZ8256D1160023","2SM 1654",858917916,"XC70","692/2008A",,"ČERNÁ METALÍZA",12/6/2012,,11/1/2013,"Comp.Car","ŠÁRKA FUCHSOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
422,"1133/12","XC60 D5 AWD",2400,"YV1DZ8256D2423954","2SM 1883",858917861,"XC60","692/2008A",,"ČERNÁ METALÍZA",12/10/2012,,9/1/2013,"Comp.Car","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
423,"1080/12","XC70 D5 AWD",2400,"YV1BZ8256D1159984","2SM 1884",858917975,"XC70 ","692/2008A",,"BÍLÁ ZÁKLADNÍ",12/10/2012,,11/1/2013,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"1132/12","XC60 D5 R-DESIGN",2400,"YV1DZ8256D2423981","2SM 1788",858917964,"XC60","692/2008A",,"SVĚTLE MODRÁ METALÍZA",12/20/2012,,8/1/2013,"STA","STA GLABAZŇA",,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"1134/12","XC60 D4 AWD",2400,"YV1DZ8756D2424169","2SM 1790",858917942,"XC60","692/2008A",,"STŘÍBRNÁ METALÍZA",12/20/2012,,8/1/2013,"STA","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"1314/12","XC60 D4 AWD",2400,"YV1DZ87A4D2426955","2SJ 6111",858917953,"XC60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",12/20/2012,,11/1/2013,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
427,"1360/12","V40 T5 CROSS COUNTRY",2497,"YV1MZ6156D2000333","2SM 1781",858917931,"V40 CC","692/2008A",,"MĚDĚNÁ MEATLÍZA",12/20/2012,,6/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
428,"1457/12","V40 D2 CROSS COUNTRY",1560,"YV1MZ8451D2001028","2SM 2531",858917986,"V40 CC","692/2008A",,"SVĚTLE MODRÁ METALÍZA",1/9/2013,,9/1/2013,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
429,"1394/12","V40 D3 CROSS COUNTRY",1998,"YV1MZ5151D2000722","2SM 2559",858917990,"V40 CC","692/2008A",,"STŘÍBRNÁ METALÍZA",1/9/2013,,1/2/1900,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
430,"1407/12","V40 D4 CROSS COUNTRY",1998,"YV1MZ5550D2001031","2SM 2534",858918001,"V40 CC","692/2008A",,"MĚDĚNÁ METALÍZA",1/9/2013,,12/30/2013,"DO Demo","KLÁRA FLEET ",,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"1391/12","V40 T5 CROSS COUNTRY",2497,"YV1MZ6156D2000640","2SM 2532",858918012,"V40 CC","692/2008A",,"SVĚTLE MODRÁ METALÍZA",1/9/2013,,3/31/2014,"DO Demo","KLÁRA FLEET ",,,,,,,,,,,,,,,,,,,,,,,,,,,
"YV1BZ8256D1160023","1053/12","V40 T5 CROSS COUNTRY",2497,"YV1MZ6156D2002060","2SM 2733",858918023,"V40 CC","692/2008A",,"MĚDĚNÁ METALÍZA",1/18/2013,,3/31/2014,"Comp.Car","MARTIN MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"1413/12","XC60 D5 AWD",2400,"YV1DZ8256D2427866","2SM 2730",858918034,"XC60","692/2008A",,"STŘÍBRNÁ  METALÍZA",1/18/2013,,,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"1409/12 ","S60 T6 AWD",2953,"YV1FS90H6D2210360","2SM 2926",868545484,"S60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",1/21/2013,,,"Comp.Car","RADEK NĚMEČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
435,"1341/12","XC60 D4 AWD",2400,"YV1DZ8756D2428750","2SM 2925",868545495,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",1/18/2013,,8/1/2013,"STA","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"1405/12","V40 D3",1984,"YV1MV5151D2031321","2SM 2889",868545510,"V40","692/2008A",,"MĚDĚNÁ METALÍZA",1/18/2013,,8/1/2013,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
437,"1448/12","XC70 D5 AWD",2400,"YV1BZ8256D1162477","2SM 3226",868546630,"XC70","692/2008A",,"HNĚDÁ METALÍZA",2/1/2013,"           ",11/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"038/13","V40 D2    ",1560,"YV1MV8451D2035692","2SM 3225",868546641,"V40","692/2008A",,"ŠEDÁ TMAVÁ METALÍZA","1.2.20113",,11/1/2013,"DO Demo","DO demo",,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"1393/12","V40 T4 CROSS COUNTRY",1596," YV1MZ485BD2000685","2SM 3211",868546556,"V40 CC","692/2008A",,"BRONZOVÁ METALÍZA",2/6/2013,,3/31/2014,"DO Demo","INTRO DEMO",,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"1352/12","XC60 D4 AWD",2400,"YV1DZ8756D2428483","2SM 3640",868546545,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",2/19/2013,,,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"010/13","XC60 D5 AWD R -DESIGN",2400,"YV1DZ8256D2428494","2SM 3903",868546523,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",3/1/2013,,11/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"048/13","XC70 T6 AWD",2953,"YV1BZ90H6D1164581","2SM 3855",868546534,"XC70","692/2008A",,"ČERVENÁ METALÍZA",3/7/2013,,,"Comp.Car","ŠTEFAN TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"044/13","V40 T3 R-Design",1558,"YV1MV4551D2042950","2SM 4575",868546523,"V40","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",3/20/2013,,,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"047/13","V70 D4",2400,"YV1BW88A0D1271335","2SM 4622",868545506,"V70","692/2008A",,"BÍLÁ ZÁKLADNÍ",3/20/2013,,,"STA","ROMAN KRČMÁŘ",,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"050/13","V70 D4 AWD",2400,"YV1BW8756D1271258","2SM 4588",868545521,"V70","692/2008A",,"ŠEDÁ METALÍZA",3/20/2013,,,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"124/13","S60 D5 R-DESIGN",2400,"YV1FS8250D2224129","2SR 3301",868546490,"S60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",3/27/2013," ",,"STA","SQM MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"049/13","S80 D5 AWD",2400,"YV1AR8256D1172186","2SR 3309",858918045,"S80","692/2008A",,"STŘÍBRNÁ METALÍZA",3/29/2013,,9/1/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"918/12","C30 2,0i",1999,"YV1MK4352D2306869","2SR 3292",868546394,"C30","692/2008A",,"BÍLÁ METALÍZA",3/27/2013,,3/31/2014,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"395/12","S60 D3 R-DESIGN",1998,"YV1FS8850C2144888","2SR 3310",8685463626,"S60","692/2008A",,"ŠEDÁ METALÍZA",3/29/2013,,3/31/2014,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"1437/12 ","XC60 D4 AWD",2400,"YV1DZ8756D2428762","2SM 4363",858918071,"XC60","692/2008A",,"ČERNÁ METALÍZA",4/8/2013,,11/1/2013,"STA","STA KARÁSKOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"189/13","XC60 D5 AWD",2400,"YV1DZ8256D2452512","2SR 4200",868545635,"XC60","692/2008A",,"ŠEDÁ METALÍZA",4/23/2013,,12/30/2013,"STA","STA ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"181/13","XC70 T6 AWD",2953,"YV1BZ90H6D1166851","2SR 4277",868545624,"XC70 ","692/2008A",,"STŘÍBRNÁ METALÍZA",5/2/2013,,3/31/2014,"Comp.Car","MARTIN MAZZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"1355/12","V40 D3",1984,"YV1MZ5150D2000243","2SR 4220",868545650,"V40","692/2008A",,"ČERVENÁ METALÍZA",4/25/2013,,,"STA","STA PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"191/13","XC60 D5 AWD",2400,"YV1DZ8256D2452647","2SR 4299",868545661,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",4/25/2013,,,"STA","STA GLABAZŇA",,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"195/13","XC60 D4 AWD",2400,"YV1DZ8756D2452966","2SR 4241",868545672,"XC60","692/2008A",,"ČERNÁ ZÁKLADNÍ",4/25/2013,,,"STA","STA HOUSSAMA NASSEREDINNE",,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"197/13","XC60 D5 R-DESIGN",2400,"YV1DZ8256D2452848","2SR 4262",868545683,"XC60","692/2008A",,"ČERNÁ METALÍZA",4/29/2013,,11/1/2013,"STA","STA BERÁNEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"177/13","XC90 D5 AWD",2400,"YV1CT3056D1669408 ","2SR 4757",868545565,"XC90","692/2008A",,"BÍLÁ METALÍZA",5/9/2013,,3/31/2014,"Comp.Car","DO demo",,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"190/13","XC60 D5 AWD",2400,"YV1DZ83A4D2452749","2SR 4779",868545576,"XC60 ","692/2008A",,"ČERNÁ METALÍZA",5/14/2013,,12/30/2013,"Comp.Car","SYLVA WEBSTER",,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"301/12 ","XC60 D4 AWD",2400,"YV1DZ8756C2333569","2SR 4363",868545694,"XC60","692/2008A",,"ČERVENÁ ZÁKLADNÍ",5/20/2013,,3/31/2014,"STA","STA PROCHÁZKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"326/13","V60 D5 AWD",2400,"YV1FW8256E1150275","2SR 5505",868545705,"V60","692/2008A",,"ŠEDÁ METALÍZA",6/4/2013,,,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"379/13","V40 D3 CROSS COUNTRY",1984,"YV1MZ5150E2025943","2SR 5558",868545716,"V40 CC ","692/2008A",,"ČERVENÁ ZÁKLADNÍ",6/4/2013,,,"Comp.Car","FRANK'S WIFE",,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"422/13","V60 D3",1984,"YV1FW31A1E1153575","2SR 6119",868545602,"V60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",6/14/2013,,3/31/2014,"STA","STA PŠEJA",,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"484/13","V70 T6 AWD",2953,"YV1BW90H6E1283333","2SR 6118",868545591,"V70","692/2008A",,"ŠEDÁ METALÍZA",6/14/2013,,,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"380/13","V60 D5",2400,"YV1FW83A1E1153203","2SR 6114",868545580,"V60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",6/14/2013,,,"STA","STA HUBÁČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"356/13","V70 D3",1984,"YV1BW31A1D1275481","2SR 6299",868546000,"V70","692/2008A",,"BÍLÁ ZÁKLADNÍ",6/17/2013,,3/31/2014,"Comp.Car","CTIBOR SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"330/13","XC70 D5 AWD",2400,"YV1BZ8256E1176907","2SR 6303",868546011,"XC70","692/2008A",,"ČERNÁ METALÍZA",";",,3/31/2014,"COMP.Car","ŠÁRKA FUCHSOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
467,"377/13","XC60 D4 AWD",2400,"YV1DZ8756E2503954","2SR 6155",868546022,"XC60","692/2008A",,"TMAVĚ FIALOVÁ METALÍZA",6/17/2013,,3/31/2014,"COMP.Car","KLÁRA SKÁLOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
468,"358/13","V70 D5 AWD",2400,"YV1BW8256E1284569","2SR 6331",868545996,"V70","692/2008A",,"MODRO STŘÍBRNÁ METALÍZA",6/20/2013,,,"Comp.Car","Rosťa Mareček",,,,,,,,,,,,,,,,,,,,,,,,,,,
469,"437/13","XC70 D5 AWD",2400,"YV1BZ8256E1177510","2SR 6506",868546615,"XC60","692/2008A",,"ČERNÁ ZÁKLADNÍ",6/24/2013,,3/31/2014,"Comp.Car","PEPA HAVLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
470,"461/13","XC60 D5 AWD",2400,"YV1DZ8256E2511526","2SR 6507",868546604,"XC70","692/2008A",,"HNĚDÁ METALÍZA",6/24/2013,,3/31/2014,"STA","STA FOLLPRECHT",,,,,,,,,,,,,,,,,,,,,,,,,,,
471,"389/13","S60 D5 AWD",2400,"YV1FS8256E2275108","2SR 6508",868546593,"S60","692/2008A",,"PASTELOVĚ MODRÁ ZÁKLADNÍ",6/24/2013,,,"STA","STA TALIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,
472,"521/13","V60 D4 AWD",1998,"YV1FW8756E1155739","2SR 6590",868546475,"V60","692/2008A",,"SV.MODRÁ MET.",7/2/2013,,12/30/2013,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
473,"391/13","XC70 D4 AWD",2400,"YV1BZ8756E1177543","2SR 6580",868546486,"XC70","692/2008A",,"BRONZOVÁ METALÍZA",7/2/2013,,3/31/2014,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
474,"385/13","V40 T4 AWD CROSS COUNTRY",1560,"YV1MZ4256E2027747","2SR 6602",868546512,"V40 CC","692/2008A",,"BRONZOVÁ METALÍZA",7/2/2013,,3/31/2014,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
475,"384/13","V40 T2",1560,"YV1MV2051E2086258","2SR 6601",868546501,"V40","692/2008A",,"ČERVENÁ ZÁKLADNÍ",7/2/2013,,3/31/2014,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"381/13","XC90 D5 AWD",2400,"YV1CT3056E1682023","2SR 6804",868546442,"XC90","692/2008A",,"BÍLÁ ZÁKLADNÍ",7/3/2013,,12/30/2013,"Comp.Car","FRANK",,,,,,,,,,,,,,,,,,,,,,,,,,,
477,"588/13","S80 D5 AWD",2400,"YV1AS8256E1177851","2SR 6499",868546464,"S80","692/2008A",,"HNĚDÁ METALÍZA",7/3/2013,,3/31/2014,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
478,"405/13","XC60 D5 AWD",2400,"YV1DZ8256E2515041","2SR 6805",868546464,"XC60","692/2008A",,"HNĚDÁ METALÍZA",7/3/2013,,,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
479,"357/13","V70 D4 AWD",2400,"YV1BW8756E1287854","2SR 7225",868546431,"V70","692/2008A",,"BÍLÁ METALÍZA",7/16/2013,,,"Comp.Car","LENKA BIRBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
480,"406/13","XC60 D4 AWD",2400,"YV1DZ8756E2508206","2SR7224",868546420,"XC60","692/2008A",,"HNĚDÁ METALÍZA",7/16/2013,,,"Comp.Car","STA CLAESSON",,,,,,,,,,,,,,,,,,,,,,,,,,,
481,"444/13","V60 D5 AWD",2400,"YV1FW8256E1158725","2SR 7226",868546416,"V60","692/2008A",,"SV.MODRÁ MET.",7/16/2013,,,"DO Demo","ROBERT DAEHNE",,,,,,,,,,,,,,,,,,,,,,,,,,,
482,"497/13","XC70 T6 AWD",2998,"YV1BZ90H6E1179083","2SV 1665",868546416,"XC70","692/2008A",,"BÍLÁ MET.",8/1/2013,,,"Comp.Car","TOMÁŠ MARUNIAK",,,,,,,,,,,,,,,,,,,,,,,,,,,
483,"448/13","XC60 D5 AWD",2400,"YV1DZ8256E2512990","2SV 1664",868546383,"XC60","692/2008A",,"HNĚDÁ MET.",8/1/2013,,11/1/2013,"DO Demo","INTRO DEMO",,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"388/13","S60 D5 R-DESIGN",2400,"YV1FS8250E2281065","2SV 2070",868546361,"S60","692/2008A",,"SVĚTLE MODRÁ MET.",8/6/2013,,,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"611/13","S60 T6 R-DESIGN",2953,"YV1FS90H6E2283871","2SV 2887",868545930,"S60","692/2008A",,"REBEL BLUE",9/2/2013,,,"Comp.Car","RADEK NĚMEČEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
486,"630/13","XC60 T6 AWD",2953,"YV1DZ90H6E2526887","2SV 2886",868545926,"XC60","692/2008A",,"Hnědá metalíza",9/2/2013,,,"Comp.Car","M. MAZARI",,,,,,,,,,,,,,,,,,,,,,,,,,,
487,"646/13","XC60 D5 AWD",2400,"YV1DZ8256E2526045","2SV 2858",868545915,"XC60","692/2008A",,"BÍLÁ METALÍZA",9/4/2013,,,"RO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"496/13","XC70 D5 AWD",2400,"YV1BZ8256E1177845","2SV 2850",868545893,"XC70","692/2008A",,"BÍLÁ METALÍZA",9/4/2013,,,"RO Demo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"733/13","XC60 D4 AWD",2400,"YV1DZ8756E2534489","2SV 3501",868545974,"XC60 ","692/2008A",,"ČERVENÁ METALÍZA",9/23/2013,,3/31/2014,"STA","SQM PIVOVARSKÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
490,"734/13","XC60 D4 AWD",2400,"YV1DZ8756E2534474","2SV 3503",868545985,"XC60","692/2008A",,"ŠEDÁ METALÍZA",9/23/2013,,,"STA","SQM ŠEDĚNKA",,,,,,,,,,,,,,,,,,,,,,,,,,,
491,"730/13","XC70 D5 AWD",2400,"YV1BZ8256E1181720","2SV 3502",868545963,"XC70","692/2008A",,"ČERVENÁ METALÍZA",9/23/2013,,3/31/2014,"STA","SQM TYRPÁK",,,,,,,,,,,,,,,,,,,,,,,,,,,
492,"185/13","XC60 D5 AWD",2400,"YV1DZ83A4D2452539","2SV 3938",868545882,"XC60","692/2008A",,"STŘÍBRNÁ MET.",10/3/2013,,,"STA","HOUSAMMA NASSEREDDINE","HOUSAMMA NASSEREDDINE",,,,,,,,,,,,,,,,,,,,,,,,,,
493,"572/13","XC60 D5 AWD",2400,"YV1DZ8256E2514172","2SV 3940",868545952,"XC60","692/2008A",,"ČERNÁ METALÍZA",10/7/2013,,,"STA","STA KRČMÁŘ",,,,,,,,,,,,,,,,,,,,,,,,,,,
494,"740/13","XC60 D4 AWD",2400,"YV1DZ8756E2539030","2SV 4363",868545871,"XC60","692/2008A",,"ČERNÁ METALÍZA",10/9/2013,,,"STA","STA KARÁSKOVÁ",,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"826/13","XC60 D4 AWD",2400,"YV1DZ8756E2543486","2SV 4393",868545860,"XC60","692/2008A",,"ČERNÁ METALÍZA","9.10.203",,,"STA","STA AYOUBI",,,,,,,,,,,,,,,,,,,,,,,,,,,
496,"741/13","XC60 D4 AWD",2400,"YV1DZ8756E2538925","2SV 4377",868545856,"XC60","692/2008A",,"ČERNÁ METALÍZA",10/9/2013,,,"STA","STA MIKULEC",,,,,,,,,,,,,,,,,,,,,,,,,,,
497,"1398/12","V40 D2 CROSS COUNTRY",1596,"YV1MZ8451D2000293","2SV 4407",868545845,"V40","692/2008A",,"STŘÍBRNÁ METALÍZA",10/16/2013,,,"DO Demo","KLÁRA FLEET",,,,,,,,,,,,,,,,,,,,,,,,,,,
498,"825/13","XC60 D5 AWD",2400,"YV1DZ8256E2545702","2SV 4405",868545823,"XC60","692/2008A",,"BÍLÁ METALÍZA",10/16/2013,,,"STA","STA GLABAZŇA",,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"824/13","XC60 D4 AWD",2400,"YV1DZ8756E2545723","2SV 4406",868545834,"XC60","692/2008A",,"BÍLÁ METALÍZA",10/16/2013,,,"STA","STA BERÁNEK",,,,,,,,,,,,,,,,,,,,,,,,,,,
500,"975/13","XC60 D5 AWD",2400,"YV1DZ8256E2547146","2SX 8977",868546350,"XC60","692/2008A",,"SVĚTLE ŠEDÁ METALÍZA",11/1/2013,,,"Comp.Car","MILAN ŠLAJER",,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"1018/13","XC60 D4 AWD",2400,"YV1DZ8756E2551227","2SX 9177",868546335,"XC60","692/2008A",,"BÍLÁ ZÁKLADNÍ",11/1/2013,,,"STA","STA VOSTRÝ",,,,,,,,,,,,,,,,,,,,,,,,,,,
502,"1019/13","XC60 D4 AWD",2400,"YV1DZ8756E2551203","2SX 8944",868546346,"XC60","692/2008A",,"BRONZOVÁ METALÍZA",11/1/2013,,,"Comp.Car","CTIBOR SMĚLÍK",,,,,,,,,,,,,,,,,,,,,,,,,,,
503,"961/13","V60 D4   ",1998,"YV1FW88A0E1177404","2SX 9223",868546965,"V60","692/2008A",,"POWER BLUE",11/11/2013,,,"Comp.Car","SYLVA WEBSTER",,,,,,,,,,,,,,,,,,,,,,,,,,,
504,"1288/13","S60 D4 (VEA)",1998,"YV1FS73CDE2297735","2SX 9991",868545967,"S60 ","692/2008A",,"ŠEDÁ METALÍZA",11/25/2013,,,"Mrktng","PRESS",,,,,,,,,,,,,,,,,,,,,,,,,,,
